Plant_ID,rgr_h_FM,rgr_h_MA,rgr_h_AM,rgr_h_MJ,rgr_l_FM,rgr_l_MA,rgr_l_AM,rgr_l_MJ,rgr_v_FM,rgr_v_MA,rgr_v_AM,rgr_v_MJ
I8.ACMPAR.1,0.049510512897138946,0.03928849987805486,0.023901626915860185,NA,-0.020992380889361402,0.011215741220707098,0.018586086232161625,NA,0.06775428517449576,0.07239689231173099,0.04780325383172037,NA
A1.ACMPAR.1,0.0671003499674246,0.010808331634507036,0.044741534589120294,NA,-0.007525985035173027,0.03125333520178613,NA,NA,0.14509218094927948,0.05724702470414254,0.1009860512914232,NA
B4.AIRCAR.1,0.04064327573591883,0.024750166216569905,0.022930540569656332,NA,0.011602490917972861,-0.01085394311681332,-Inf,NA,0.0546248311879245,0.041228412144505094,0.05375349040925106,NA
F2.AMSMEN.1,0.01596330074268721,NA,NA,NA,0.004817208744601821,NA,NA,NA,0.08462656878444406,NA,NA,NA
E7.BRODIA.1,NA,NA,0.03531463308773008,NA,NA,NA,-0.028440801498082254,NA,NA,NA,0.06475278271130668,NA
E7.AVEBAR.1,-0.01045898905706315,0.0361042443829305,0.07062896878668914,NA,0.08154859754615734,0.016348954915111364,-0.01659513929965779,NA,0.030299374340569063,0.12899654396678736,0.0899022806720352,NA
I8.BRODIA.1,NA,0.025303504945058095,0.04268102776336168,NA,NA,0.012855416027066132,-0.04092237115215609,NA,NA,0.06464224346613197,0.07069401445420233,NA
B2.AVEBAR.1,NA,0.018146032198157448,0.04657997758971203,NA,NA,0.026596231697452642,-0.021944361293051735,NA,NA,0.04794634072358274,0.04447336435661464,NA
C1.AVEBAR.1,NA,0.03842265033127951,0.04035056707209004,NA,NA,0.05882435989467119,-0.02737871231351962,NA,NA,0.13068067299550776,0.038696099728343265,NA
I1.AVEBAR.1,-0.002555291536553757,0.06048917652775388,0.0188301405619295,NA,0.09499812435042729,-0.0020702932981625233,-0.006262411683607978,NA,0.13780972222099952,0.09872523432541147,0.027080833128142193,NA
E4.AVEBAR.1,NA,0.06931471805599453,0.03516483984280646,NA,NA,0.01514184240925321,0.0018105262646892102,NA,NA,0.1475209124533696,0.0461047863825175,NA
G4.AVEBAR.1,NA,0.02811105802087663,0.059747236268388355,NA,NA,0,0.0029897406720101514,NA,NA,0.10463356619618333,0.09561740302476832,NA
E2.AVEBAR.1,-0.008582444281315759,0.04921090881517744,0.053567839312530334,NA,0.08305708651359126,0.013085849024307018,0.008406842085655418,NA,0.10499161698959807,0.1327765795058742,0.06146721261532925,NA
A8.AVEBAR.1,NA,0.07640225133208713,0.01605638069344885,NA,NA,-0.0031927428987219967,-0.03231212613729735,NA,NA,0.1355383221655808,-0.030379356136554587,NA
J8.AVEFAT.1,0.005864138967675014,NA,NA,NA,0.05545177444479561,NA,NA,NA,0.08691202005411597,NA,NA,NA
D6.AVEBAR.1,-0.010052577131236253,0.04243218919376291,0.028954892273558675,NA,0.09129529542706105,-0.002838593611343561,-0.013314141205571076,NA,0.095583858799347,0.10532047869438248,0.06795011294471717,NA
J1.AVEBAR.1,NA,0.04434638074821505,0.038101838719515065,NA,NA,0,0.009045242077454442,NA,NA,0.16275807783621782,0.03638510189095809,NA
C5.LUPBIC.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F4.LUPBIC.1,NA,0.028506157696016127,0.01723616283873093,NA,NA,0.04151630359744606,0.03581136658991129,NA,NA,0.10507581769393827,0.05842998803382186,NA
C1.LUPBIC.1,0.013981555452005669,0.03783266442796615,NA,NA,0.023901626915860178,0.005138355994241942,NA,NA,0.07276597242574447,0.05330951803233607,NA,NA
D2.TRIHIR.1,0.07783640596221254,0.03817107681010009,0.01079780484025809,NA,0.030485602081875875,0.019592888830070637,0.01386007981642552,NA,0.11891901145725498,0.11644046237963848,0.06373359810608238,NA
F8.LUPBIC.1,0.04332169878499658,0.026159039232784804,NA,NA,0,0.04471917293935131,NA,NA,0.10299490206263529,0.06707875940902698,NA,NA
A5.BRODIA.1,NA,0.047071165023728996,0.005932553279378412,NA,NA,-0.0036553935693519612,-0.027300327000783893,NA,NA,0.13045102299469713,0.021973634285246086,NA
B2.EROBOT.1,0.04151630359744606,0.05060051348109179,NA,NA,0.027963110904011337,0.01753598214803167,NA,NA,0.12654339354024682,0.09225900024722698,NA,NA
F5.LUPBIC.1,0.02166084939249829,0.03788318236786585,NA,NA,0,-0.013981555452005669,NA,NA,0.03850449004039476,0.02335858012385538,NA,NA
H2.HYPGLA.1,0.038837832397610836,0.023511466596084763,0.05917809035329043,NA,0.003398726311542785,0,-0.0026340128914456584,NA,0.07878538823771628,0.06317707336072242,0.041938856372988886,NA
G1.MADGRA.1,0.051917352014003236,0.04706828583161983,0.03399539334018689,NA,0.0273321890447485,0.029313078924880658,0.05276008235624103,NA,0.13078104712244462,0.07781326251682183,0.0727213759792983,NA
B2.LUPBIC.1,0.04780325383172036,0.044040030707163176,0.010868383995959342,NA,0.08108190541943026,0.04800248565902688,0.01347414640007645,NA,0.13286836225535217,0.12245782605121443,0.03033088349723172,NA
H4.LUPBIC.1,0.0130795196163924,0.068189923689537,NA,NA,0.02955776554432759,0.003812407192172991,NA,NA,0.0261590392327848,0.1413150082254942,NA,NA
F7.EROCIC.1,NA,NA,0.016906028794145007,NA,NA,NA,0.016906028794145007,NA,NA,NA,0.033812057588290013,NA
C4.LUPBIC.1,0.01867337753006542,0.046209812037329684,-0.026787613553219233,NA,0.007012367568998257,0.013515503603605487,0.010041653460887246,NA,0.06584436445998827,0.10578664933328552,-0.007300108283873286,NA
A2.CAUCOU.1,NA,0.049233496501966324,NA,NA,NA,-0.016958054179861293,NA,NA,NA,0.006292101962977103,NA,NA
A3.TRIHIR.1,0.05772332529557488,-0.004046405837106743,NA,NA,0.03788318236786585,-0.021004460016968037,NA,NA,0.12091578956275797,0.022482949840284167,NA,NA
C5.CLAPUR.1,0.03911306200923385,0.028786127504240415,0.02633083155359549,NA,0.05040653900502224,0.03637714569536027,-0.02066580147285861,NA,0.06868742112841059,0.10726834857999444,0.05534916061707989,NA
E4.PHATAN.1-E2,NA,0.02884791920622724,NA,NA,NA,-Inf,NA,NA,NA,-0.007391600831791343,NA,NA
G6.ESCCAL.1,0.04471917293935131,0.04818319109597569,0.02933675431649125,-0.09954219273489195,0.022359586469675643,0.004052327525301013,0.010434641212646558,-0.19077706691584145,0.08323280095459115,0.10425062667682321,0.049754497677562556,-0.30487535506171415
H6.DAUPUS.1,0.035439106086068053,0.03665162927496621,0.04073310492129495,NA,0.0273321890447485,0,-0.029827689726080193,NA,0.07965026751031809,0.06929992020765312,-0.012869080759812074,NA
J3.PLAERE.1,0.03194030784871086,0,NA,NA,0.02043302495063962,-0.013461966127889191,NA,NA,-0.014223731122719662,0.05335006503749974,NA,NA
A7.AVEFAT.1,NA,0.05766621528297817,0.024474883981370616,NA,NA,0.005207583543232095,-0.008981813222093585,NA,NA,0.1311625835397455,0.037023293692770964,NA
C2.AVEFAT.1,NA,0.049464427689460216,0.008052890061171094,NA,NA,-0.004045361900142241,-0.012521569455175869,NA,NA,0.058114800872296375,-0.005551111818203225,NA
I5.BRODIA.1,NA,0.012712251884303465,0.04228493493314079,NA,NA,-0.005962640420099389,-0.007314753656735476,NA,NA,0.05892206392163315,0.1038224014209249,NA
C4.CLAPUR.1,0.03675044019336293,0.04248343183772581,-0.009889392880686942,NA,0.040802767718663965,0.02976477892923879,-0.016336580891779376,NA,0.10593229167583017,0.09114697111983035,0.007432684276984351,NA
A1.DAUPUS.1,1.6384521464601e-4,0.0596732032776387,0.03718320999801243,NA,5.5549418419304514e-5,-0.014687613413929233,0.01085394311681332,NA,3.566612906598235e-4,0.08362565495406041,0.023111056231079594,NA
A3.AVEBAR.1,NA,0.03036824310547113,0.01806349321297985,NA,NA,0.007950432256590645,-0.009745798116307144,NA,NA,0.06824149941655025,0.01373139702838088,NA
A4.BROARE.1,NA,0.015479564356545166,-0.003932039367887073,NA,NA,0.005062244989792911,-0.0022869345049581825,NA,NA,0.06565149759286139,-0.040868276599574725,NA
G2.HOLVIR.1,0.02955776554432758,0.03748306307685119,0.032553480146409436,0.007016318073571787,0.016478245927935193,0.02853605172036066,0.121918019549563,0.03907411254816316,0.09413295712416346,0.055050693942070995,0.06900289895429035,0.04411794988333037
D7.STIPUL.1,NA,NA,0,0.03291857576090722,NA,NA,0.01051982743521521,-0.004359292479630687,NA,NA,0.0240432569020233,0.12759139413938372
A1.AIRCAR.1,0.009920071463854515,0.06594416251083092,0.01641588283659314,NA,0.03159623213359156,-0.006973235978569067,-Inf,NA,0.03382169837971469,0.10277713114650737,0.02333719499586797,NA
A1.BRODIA.1,NA,0.043487409857252204,0.035204105179789495,NA,NA,0.004516229671529913,-0.032281852347777536,NA,NA,0.11506141759633154,0.07625065958903521,NA
A1.BROHOR.1,NA,0.01666807081573551,0.06821880775201611,NA,NA,0.015196356404477366,-0.014966844156973117,NA,NA,0.07829135308123929,0.06240923628829124,NA
A1.CLAPUR.1,0.031596232133591556,0.03708410398854896,0.014434661781898865,NA,0.012573900468548598,0.03747765536814931,-0.0135890122180737,NA,0.09445871533125222,0.11886521199815141,-0.00765076432531639,NA
A1.GALPAR.1,NA,0.03120058839942904,0.035534642023279016,NA,NA,0.0394822046115406,0.009587155034734729,NA,NA,0.09102122555161114,0.08418239574966187,NA
A2.AMSMEN.1,0.03488279005787862,0.05857085052993819,NA,NA,0.025434446314854448,0.041342892557609555,NA,NA,0.08154673857655761,0.12269886210681305,NA,NA
A2.AVEBAR.1,NA,0.041420493189781485,NA,NA,NA,-0.008717638559144873,NA,NA,NA,0.07058655726079756,NA,NA
A2.BROARE.1,NA,0.023803651536089716,NA,NA,NA,0,NA,NA,NA,0.10550715891352024,NA,NA
A2.BRODIA.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2.BROMAD.1,NA,0.043152566336446596,NA,NA,NA,-0.010196128382460999,NA,NA,NA,0.009861284861655373,NA,NA
A2.ESCCAL.1,0.027963110904011337,0.030552370521207284,0.00256635385150209,0.007587529722541718,0.007694605217731384,0.010196128382460985,0.04094021973501992,7.662956740186466e-4,0.10907823991077006,0.08329950330691113,0.036931470867425945,0.025890597175873015
A3.GERDIS.1,0.06454490265177901,0.027766385814368338,NA,NA,0.01761467668158588,0.005524895660422869,NA,NA,0.10996909194946655,0.09368024894489989,NA,NA
A3.MADGRA.1,0.028506157696016134,0.045857395511551456,0.02024665940568544,NA,0.03550411783383303,0.043846029785949266,0.031162451710173053,NA,0.06006839992185736,0.06424144346779745,0.020944679047286724,NA
A3.TORARV.1,0.040108648613988995,0.058695196335531906,0.024097147563426777,NA,0.00992007146385451,0,0.039148842765480245,NA,0.07684403864966632,0.10123555941993248,0.05162045364013751,NA
A4.AMSMEN.1,0.08371545641200177,0.03502335462145632,NA,NA,0.0034511537433442327,0.035156672171743716,NA,NA,0.14221370777144077,0.07992046192219011,NA,NA
A4.AVEBAR.1,NA,0.03796251419682933,0.028584134794969573,NA,NA,-0.013861359001178047,-0.03541096483311576,NA,NA,0.09575252376467928,-0.012481885557179198,NA
A4.BROMAD.1,NA,0.04126065904634906,NA,NA,NA,-0.008129211714990286,NA,NA,NA,0.07840616737263234,NA,NA
A4.CAUCOU.1,NA,0.04464562842756123,NA,NA,NA,0.03419591672175124,NA,NA,NA,0.10383768908163364,NA,NA
A4.EROCIC.1,0.04989375803228708,0.040171810281922904,0.01434912276757494,NA,0.005315540683698561,0,-0.003952581534032264,NA,0.10398396209828173,0.08715961065801886,0.013560105878683842,NA
A4.LUPMIC.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A4.PHATAN.1,0.04877163206423158,0.02853359211692258,NA,NA,0.031596232133591556,0.03120058839942904,NA,NA,0.12047651281181211,0.0703512862868878,NA,NA
A5.AVEBAR.1,NA,NA,0.025028063870303357,NA,NA,NA,-0.027969890878295437,NA,NA,NA,0.015199682725765766,NA
A5.BROHOR.1,NA,0.04613413743771123,0.03018857715013448,NA,NA,0.012952848934149686,-0.06031723637273307,NA,NA,0.052948718383552175,0.12035960397896887,NA
A5.BROMAD.1,NA,0.05795113506111121,NA,NA,NA,-0.005524895660422862,NA,NA,NA,0.0847850463704264,NA,NA
A5.ELYCAP.1,0.013981555452005672,0.056721278087927006,0.02255725990103481,NA,0.016207021698128817,0.003569182898678284,-0.06673563296011241,NA,0.013727068993466962,0.06370684350040677,0.055527101715297796,NA
A5.HOLVIR.1,0.043198723051564414,0.0230951530923302,0.04666651943502932,0.02309564490418629,0.03788318236786585,0.02100446001696804,0.11901871044516339,0.10145070302876154,0.09728892711755907,0.08289239925122195,0.08536995409928694,0.09112071910804609
A5.LUPBIC.1,0.013981555452005669,0.0648504898029173,NA,NA,-0.007694605217731384,-0.021004460016968037,NA,NA,0.03202459489216248,0.09776533127775222,NA,NA
A5.MICCAL.1,0.020268505686279966,0.049105689352141976,NA,NA,0.027132160849560945,0.021249830024017133,NA,NA,0.0838722999833001,0.10495776927937528,NA,NA
A5.PLAERE.1,0,0.042008920033936074,NA,NA,0.009250482296368255,0.0017320731466651015,NA,NA,0.039579397684789,0.04544312261899679,NA,NA
A5.TRIHIR.1,NA,0.04294139453898922,0.022432153659380265,NA,NA,0.02652935567739091,0.0412607017712256,NA,NA,0.12879634435887458,0.09891231949230396,NA
A6.BRODIA.1,NA,0.02615291567743463,-0.017243857767721655,NA,NA,-0.0023321527617008657,-0.02097054785943429,NA,NA,0.10239917831831992,-0.07329702675878552,NA
A6.BROMAD.1,NA,0.057989372328396724,NA,NA,NA,-0.011750470636629198,NA,NA,NA,0.10186779445340369,NA,NA
A6.CENMEL.1,0.051864737819871526,0.05072655859308096,0.04855583859605634,NA,0.023901626915860178,0.01633322729492992,0.08236401359377535,NA,0.1271046379993691,0.07696312909132831,0.09544195074958685,NA
A6.CORFIL.1,0.009920071463854518,0.039372211640310933,0.02107310117769239,0.007121017002088425,0.00992007146385451,0,0.010670134423899068,0.007707533991362902,0.05302911238783074,0.06956413405084703,0.07139908688865738,-0.0364709314630776
A7.BRODIA.1,NA,0.03759959931662582,-0.0010518278035061763,NA,NA,0.00538427809810462,-0.01914736178100704,NA,NA,0.08973278062026475,-0.059213685288954564,NA
A7.BROMAD.1,NA,0.04877084583133638,NA,NA,NA,-0.02342999661313581,NA,NA,NA,0.06012519278410638,NA,NA
A7.CENMEL.1,0.058784416973738804,0.005062244989792911,0.05260617896433319,NA,0.017614676681585895,0.03708410398854896,0.10240495013327845,NA,0.13168172301776002,0.054782973027663835,0.11177595856448862,NA
A7.CORFIL.1,-0.01929709613570423,0.05429574149175924,0.013442779572789235,0.01500522962251689,0,0.014242534219567742,0.010670134423899068,0.01438410362258904,0.029827497844365673,0.049624508769721104,0.04716865870518028,0.005169714910214207
A7.ESCCAL.1,0.039290837351322924,0.032472230796369406,0.008848286449824539,NA,0.010981163142018446,-0.00288818726679772,-0.017328679513998642,NA,0.06760051156062741,0.009735697632736249,0.02749456755108739,NA
A7.STIPUL.1,NA,0.017435277118289745,0.018733707582701226,0.0042672456518898765,NA,0.009650113064198027,0.010126849984902986,0,NA,0.02130901564889232,0.03560274296305241,0.04651977874717098
A8.BRODIA.1,NA,0.040171810281922904,0.0070810332544166115,NA,NA,0.010493219294479812,-0.026885238413272193,NA,NA,0.06776800017115314,0.018886380517333025,NA
A8.BROHOR.1,NA,0.03016448643735997,0.04425332385749823,NA,NA,0.012286821457823156,-0.0546248311879245,NA,NA,0.0893975117921284,0.053870647471282215,NA
A8.BROMAD.1,NA,0.04200892003393608,NA,NA,NA,-0.00319274289872201,NA,NA,NA,0.07636357483634153,NA,NA
A8.ELYCAP.1,0.008666014768307107,0.03439333129815104,0.015872800215544196,NA,0.02061506899157311,0.00909407855910116,-Inf,NA,0.03179112914846556,0.04899448544641585,0.06961456728705336,NA
A8.EROBOT.1,NA,NA,0.0466450882927223,NA,NA,NA,0.004674911712665499,NA,NA,NA,0.08396014553905158,NA
A8.HOLVIR.1,0.03788318236786585,0.04071923474851802,0.03819862195457294,0.01928867777689937,0.03788318236786585,0.01228682145782317,0.1126797444406972,0.06666224928449936,0.10498353233529045,0.08629733768113237,0.0714270206365715,0.10916679789382251
B1.AVEBAR.1,NA,0.041584858473104606,0.02369755084035066,NA,NA,-0.003655764042161409,-0.0069017044249583236,NA,NA,0.07212395173360743,0.03357009305957175,NA
B1.BRODIA.1,NA,0.06068940735218524,NA,NA,NA,-0.006856820709150734,NA,NA,NA,0.12601713382668372,NA,NA
B1.BROHOR.1,NA,0.060873214484915485,0.02481099624005971,NA,NA,-0.012730780387224154,-0.051319616726784104,NA,NA,0.10977554301486463,0.0030090630864824663,NA
B1.DAUPUS.1,0.018586086232161625,0.053491228277533304,0.007072285189859015,NA,0.01761467668158588,0,-0.015963300742687203,NA,0.03443202862452161,0.10791214812072764,-0.0274629326129317,NA
B1.EROBOT.1,NA,0.023197505385909874,NA,NA,NA,0.008106917041319559,NA,NA,NA,0.10245344621941055,NA,NA
B1.GERDIS.1,0.06541793051330626,0.05379699421155085,NA,NA,0.01620702169812881,0.018052122191465247,NA,NA,0.10107564663504896,0.09131798807625024,NA,NA
B1.MADGRA.1,0.04231826436173115,0.013448187223606042,0.029434101705378503,NA,0.055497859049451724,0.06667299224106374,0.03432172522006694,NA,0.10179780978975485,0.03651193403010148,0.0469692162626726,NA
B1.TRIHIR.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B1.VICSAT.1,0.017975755987354684,0.06038071538392232,NA,NA,0.03018857715013448,0.011235699815103736,NA,NA,0.059063976717615166,0.08661272338071883,NA,NA
B2.BRODIA.1,NA,0.05595487275445505,NA,NA,NA,0.002187825688347132,NA,NA,NA,0.12915869372601116,NA,NA
B2.BROHOR.1,NA,0.035439106086068053,0.04210726769632981,NA,NA,0.02814477771663748,-0.022844679287886627,NA,NA,0.09069245063942287,0.09541062086786346,NA
B2.ELYCAP.1,0.004604530780155948,0.035439106086068053,0.005442525641809993,NA,0.04185941845445187,0.018097716636534488,-0.0924354968647302,NA,0.054650283586733385,0.06199395475729847,-9.863651111832183e-4,NA
B2.HOLVIR.1,0.04780325383172037,0.047301195767529905,0.03368410229620057,0.010816978666315332,0.06178480928372603,0.038837832397610836,0.13098233834630305,0.061738151642490934,0.14143878170757665,0.09363939272377979,0.07848447844738903,0.044891489071403515
B2.MICCAL.1,0.018297525898695526,0.05075825494219475,NA,NA,0.047971874014278715,0.03326967940835297,NA,NA,0.08522149308450734,0.10152377167060174,NA,NA
B2.PLAERE.1,0.015845942392360004,0.03709372848566646,NA,NA,0.012680164831907488,0.006698044025104658,NA,NA,0.060016074994500165,0.09090916114557077,NA,NA
B2.TRIHIR.1,0.058784416973738804,0.045444103773288676,0.005754978972758673,NA,0.04219915281455572,0.0537611718152919,0.013791338171473985,NA,0.1815974725337405,0.11049245561332394,0.06166231041979655,NA
B3.BRODIA.1,NA,0.03236458415689627,-0.013065585123726381,NA,NA,0.0075754706799161554,-0.05322812558014885,NA,NA,0.03365697062401397,-0.06212008056676213,NA
B3.BROMAD.1,NA,0.044719172939351313,NA,NA,NA,-0.0049726025750728405,NA,NA,NA,0.07180790373779716,NA,NA
B3.CENMEL.1,0.09100197688328478,0.04969177551442416,0.027331813608549596,NA,0.023901626915860185,0.015661542444571,0.06601692156581813,NA,0.18423341824547831,0.060344733155410495,0.06837517580579344,NA
B3.CORFIL.1,0.03425006113828564,0.03883783239761083,0.015603857726824854,0.0017545659905634948,0.020268505686279976,0.003398726311542785,0.01604634715430986,0.02283792012478576,0.08834026520428029,0.08056637959166321,0.012299563399112779,0.06307105156192412
B3.EROCIC.1,0.0884465295676392,0.05337284992627646,-0.04675421005322101,NA,0.021346179600214604,0.004616156246473333,-0.003490264479040813,NA,0.19803459268308557,0.11094674669763005,-0.04673526617350948,NA
B3.MICCAL.1,0.03788318236786585,0.04603601147226276,NA,NA,0.05323057016797655,0.03248961557124123,NA,NA,0.12180088427822616,0.08716726069838104,NA,NA
B3.STIPUL.1,NA,0.025758312781218436,NA,NA,NA,0.010004997687220626,NA,NA,NA,0.04371625077580193,NA,NA
B4.BROHOR.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4.CLAPUR.1,0.013981555452005669,0.034221676151137505,NA,NA,0.03562120710973437,0.03177605126197572,NA,NA,0.09305106034779516,0.08852960791203499,NA,NA
B4.DAUPUS.1,0.03788318236786585,0.057798692555743714,0.0511511527069442,NA,0.029217167599558738,-0.018052122191465247,0.017487993372981958,NA,0.10720899858141361,0.08037357280244171,0.07342947553633195,NA
B5.AVEBAR.1,NA,0.0778807728538972,0.010450003540692913,NA,NA,0.00641922253000051,-0.049893758032287065,NA,NA,0.15097041646425038,-0.03765159245074871,NA
B5.BRODIA.1,NA,0.018105557241590322,0.02478467395679144,NA,NA,-0.010427794637673744,-0.03359110001787789,NA,NA,0.0775319985958958,0.03490514930184652,NA
B5.ELYCAP.1,0.0036331212295802108,0.049050200604649305,0.009136742104847068,NA,0.03875621022939307,0.015606713266534445,-0.11103967645200281,NA,0.025404934550445717,0.07767834193839773,0.02013531498199901,NA
B5.HOLVIR.1,NA,NA,0.03229596552514735,0.010874698729227516,NA,NA,0.10246362329320606,0.08040749468979705,NA,NA,0.05910026742641136,0.06844656118860816
B5.MICCAL.1,0.027188184840147248,0.04511559882135162,NA,NA,0.026080209730395737,0.035887279124879906,NA,NA,0.1088131370515823,0.10333201303084734,NA,NA
B5.TRIHIR.1,0.05549785904945173,0.048489959576099466,0.013379657359727744,NA,0.03788318236786586,0.033902338527599565,-0.014464968829340553,NA,0.13921331546145355,0.1300637071571834,0.05392110532023145,NA
B6.BRODIA.1,NA,0.026288761059473427,-0.02038668178117485,NA,NA,0.0015902123903022277,-0.05428902030877442,NA,NA,0.09216476669932687,-0.15809642375541666,NA
B6.CENMEL.1,0.0690165517313836,0.02864851664783375,0.04418967511250773,NA,0.026661720283913164,0.020386681781174865,0.08974792018773735,NA,0.1562456049599833,0.05417549157694962,0.09797061469633826,NA
